Instructor,Name,Points,% of final grade,Max Coeff,Due,Description
Tanisha Neely,CLASS READINGS 2/16,1.0,0.0012315270935960591,0.0,2022-02-16 01:01:01.000001,"PURPOSE
When we think of maps and places, we often think about these things as neutral and ahistorical. They are what they are, and that's what they are. When we go to the Yats on Indiana Avenue, there is no history dripping from the walls. We don't see the ghosts of the past immediately on the surface. Things seem as if they have always been and always will be.
But if we think about this for more than just a moment, we know that this is not true. History DOES drip from the walls- just invisibly in the ways that we reckon with the present. Yats would not be there if it weren't for IUPUI. And IUPUI would not be there without a very particular word, ""blight."" And that word would not have existed without segregation, and Indiana's role as a hub of the Klan in the 1910's, 20's and even 30's. And segregation would not have existed without the Union victory in the civil war (and the KKK's victories in the subsequent terrorist-ruled south) that led to a great migration of Black men and women from the South into Indianapolis. And there never would've even been an Indianapolis if it hadn't been for settlers breaking the Royal Proclamation of 1763.
Just as important, not all histories are created equal in that not all histories are readily told. Some histories are readily available to us, like the Crispus Attucks wins in Indiana State Basketball memorialized downtown at the IHSAA Hall of Fame. Far less told is what happened afterward- when the team's victory parade- a parade that had happened every year for the winner of the championship for decades- was rerouted away from downtown due to the perception that Black fans would be violent. This happened again in 1956 after winning their second straight title- after which basketball star Oscar Robertson simply went home rather than face what he deemed a humiliating ""second-class celebration."" Fun fact- you may also know a little bit about the team that won the year before in 1954- the Milan High School Indians, the team memorialized in the movie Hoosiers and the team Hollywood made the intentional choice to immortalize on the silver screen despite essentially making up the whole thing beside the fact that they won a state title. 
For this reading, we're going to investigate the ways that histories continue to live today in the stories that we tell about places and spaces, and the very real lived experiences of people who inhabit those spaces. I want you to look for ways that our ideas of Discourse Tensions could overlap the maps and articles that we will be reading, and think through what Peace and Justice might mean given what we are learning.
TASK
READING



SAVI Data in Indianapolis Life Expectancy

SAVI Data in Indianapolis Food Deserts

Indy Star Redlining Map

Wildstyle Paschall, ""Indiana Avenue: The Ethnic Cleansing of Black Indianapolis""


WRITING



First, read this essay with the critical questions in mind:

Who gets to speak in this piece, and who is silenced? What perspectives am I not seeing?
Which stakeholders' voices are present here, and whose voice is either spoken for (accurately? Inaccurately?) or not heard at all?
Who benefits from this communication? Who loses out from this communication?
Second, write a brief reflection responding to at least one of these critical questions



OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Respond critically to readings and writers


"
Tanisha Neely,CLASS READING 2/18,1.0,0.0012315270935960591,0.0,2022-02-18 01:01:01.000001,"PURPOSE
While we have been looking at maps, we've been talking about some of the rhetorical choices that go into map design and how those decisions effect the not intended, but real function of those maps and how they can actively effect the lives of others. This, of course, is not only true of maps. Not all writing effects lives in the same ways, and poetry probably doesn't have the same tangible consequences upon our lives as mapping, but one of the key facts about writing is that it does effect you in some way.
One of those rhetorical decisions we've been focusing on is the structure of those pieces. How are the elements organized so as to communicate with and effect the reader? In the following pieces, I want you to focus on that structure. What does the structure communicate between these pieces? How are they different, and what effect does that have upon the way it effects you? Most important, how can you make intentional rhetorical decisions about structure in order to facilitate a certain effect?
TASK
READING



David Shumate, ""Rural Aria""

David Shumate, ""Mannequins""

Aaron Wilder, ""Shadow""

Aaron Wilder, ""Portrait of A Home""


WRITING



First, read this essay with the critical questions in mind:

Who gets to speak in this piece, and who is silenced? What perspectives am I not seeing?
Which stakeholders' voices are present here, and whose voice is either spoken for (accurately? Inaccurately?) or not heard at all?
Who benefits from this communication? Who loses out from this communication?
Second, write a brief reflection responding to at least one of these critical questions



OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Respond critically to readings and writers


"
Tanisha Neely,Week 7 Overview: The Structures That Build Us,0.0,0,0,2022-02-21 01:01:01.000001,"PURPOSE
Last week, we spent time looking at writing structures and the ways they can actually serve to craft ideas of physical space and, therefore, even our physical space itself. This week, we'll be taking that lesson forward into our writing in a bit more subtle ways. For instance, how can we utilize a typically-boring structural element- the works cited- to help enrich the textual/hypertextual world of our writing? What purposes can this type of structure serve, and which purposes do I want it to serve? And how can structure in writing serve as a meaning-making tool, to help craft my understandings of a piece of writing?
We'll seek out the ways that structure can almost literally transport your reader from one place to another, and even think about the ways that changing the organization of your work- one of the elements of structure- can change the possible meaning that can be gleaned from it. Then, we'll get to work creating a piece that is most likely a radical structural departure from any work that you've ever done before- our ""Re-Mix Essay."" 
TASKS
READINGS



MLA.org, Style Support Practice Template
MLA.org, ""How to Cite Google Earth"" 
David Shumate, ""Rural Aria""
David Shumate, ""Mannequins""
Aaron Wilder, ""Shadow""
Aaron Wilder, ""Portrait of A Home""



WRITING



Week 7 Preflection
Ode to an Intersection (Drafts 1 and 2)
Strange Angels (prose poem, Drafts 1 and 2)
Exploratory Draft of Re-Mix Essay
Week 7 Reflection



RELATIONSHIP TO OUTCOMES



Use creative techniques to create insights into personal experiences;
Compose documents for academic and non-academic audiences;
Integrate multiple perspectives about a problem that shows your understanding of significant and relevant issues when analyzing and explaining it;
Reflect on your ability to make informed and effective research, genre, editorial, and language choices in your writing .


"
Tanisha Neely,Class Readings 2/21,1.0,0.0012315270935960591,0.0,2022-02-21 01:01:01.000001,"PURPOSE
Let me tell you a secret. I hate formatting. I hate it. I run a writing center on campus, and hate it. And yet, it's something that I don't save to the end of a project like a lot of things that I hate to do like painting my shed (still need to do that) or trimming when I mow. I do it right at the beginning, because I've recognized something about formatting. When done in a particular way with an eye toward its utility, it can be incredibly useful.
First off, formatting hasn't, historically, been meant for writers. Instead, it's been meant for readers. An in-text citation, footnote or works cited are what are called hypertextual elements-- ways that you can guide your readers beyond your text to supplement your own argumentation and provide substantiation through the work of others. In our use of these formatting styles, it can also transport readers spatially to places we want them to see and experience through media beyond the orthographic text. You see, formatting, used purposefully and with an eye on the message you are crafting and how your audiences are likely to navigate your work can create a far richer, more captivating and potentially more persuasive experience for your reader, bolstering the effectiveness of your writing without having to write a single additional word.
Second, an annotated bibliography can be a great window into asking yourself who you are allowing time to speak in your writing. If, for instance, you were writing a history of the American Revolution and, looking through your notes, you see British political voices, American political voices, and French political voices, you could ask yourself ""who else had a role and stake in the American Revolution who I haven't included?"" The answers might include the hundreds of thousands of people living on the continent who did not belong to those groups, but definitely had a role in the conflict such as the various Algonquin nations (Iroquois being a prominent member), Black people who were enslaved on the continent or Black freedmen, women who were shut out of the political process, poorer white men who did not have the platform of a political position, other groups who today we consider ""white"" who at the time would not have been considered as such, etc. And perhaps you may have never even noticed these omissions if you hadn't seen all of your citations in one place.
Third, there are lots of programs that can help you with formatting- if you commit to them from the get-go. We're in the age of automation, and formatting hasn't been exempted from that. There are lots of really, really bad ones (PLEASE don't use easybib or online software like that. It gets things wrong more than right), but there are some really, really good ones as well like Mendeley, EndNote and Academic Writer (for APA, the program in which I wrote my thesis). And these programs not only tackle formatting for you, but they can automatically create and format in-text and bibliographic citations, help you to chain research, offer similar articles via in-program suggestion or even on a regular basis via email if you have a research area you are really interested in, and guide you through the process of crafting a paper in a certain formatting style in ways that become worry-free.
It's with these two things in mind- the ways that we can use formatting to craft a more valuable reader experience and the ways that beginning in an effective environment can craft a more valuable writer experience- that we enter this next phase of our writing journey in this class. I don't want you to think of formatting, like I did as a college freshman, as that tedious thing that I have to do so my teachers don't steal points from me. I want you to think about it as a dynamic method of engaging in an inquiry process that will lead to a richer experience for your reader.
TASK
READING



Modern Language Association Style Support, Practice Template

Citing Google Earth in MLA



WRITING



Annotated Bibliography of Spaces and Readings
First, read this essay with the critical questions in mind:

Who gets to speak in this piece, and who is silenced? What perspectives am I not seeing?
Which stakeholders' voices are present here, and whose voice is either spoken for (accurately? Inaccurately?) or not heard at all?
Who benefits from this communication? Who loses out from this communication?
Second, write a brief reflection responding to at least one of these critical questions



OBJECTIVES



Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers


"
Tanisha Neely,Class Readings 2/23,1.0,0.0012315270935960591,0.0,2022-02-23 01:01:01.000001,"PURPOSE
So far, we have looked at structure and the ways it acts relatively directly to influence readers. However, structure doesn't have to be such a bang-you-on-the-head phenomenon. Structure can work in much more subtle ways, as well. And while we've practiced those subtle-yet-harsh methods of structure in our Class Map, we'll be exploring other ways that structure impacts the effect your writing can have through these next few pieces.
As you are reading, ask yourself what elements of structure are you seeing from the list below:



Macro-structure (alignments, fonts, page colors- ""whole-page"" or ""whole-document"" structural elements)
Paragraph-level structure (line breaks, ""white space,"" the ways sentences fit together)
Sentence structure (long or short, run-ons or fragments, grammatical choice, use of larger/smaller words, alliteration, etc.)
Micro-structure (below sentence level such as spelling choices, grammar choices, punctuation choices etc.)



TASK
READING



David Shumate,""Rural Aria""

David Shumate, ""Mannequins""

Aaron Wilder, ""Shadow""

Aaron Wilder, ""Portrait of A Home""


WRITING



First, read this essay with the critical questions in mind:

Who gets to speak in this piece, and who is silenced? What perspectives am I not seeing?
Which stakeholders' voices are present here, and whose voice is either spoken for (accurately? Inaccurately?) or not heard at all?
Who benefits from this communication? Who loses out from this communication?
Second, write a brief reflection responding to at least one of these critical questions



OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Respond critically to readings and writers


"
Tanisha Neely,Class Readings 2/25,1.0,0.0012315270935960591,0.0,2022-02-25 01:01:01.000001,"PURPOSE
As we are looking toward our second drafts of our ""Ode to an Intersection"" and ""Strange Angels"" poems, and then looking forward to radically re-using them and our other writings in our ""Re-Mix Essay,"" I invite you to read the following on the potential purposes of revision, and the ways to think of revision not as a way of ""paring down"" as one author puts it here, but as a way of re-envisioning our writing.
Particularly useful, here, are the concrete ways the author provides to think about re-envisioning: 



Re-envisioning your writing's focus

Re-envisioning your writing's organization (one of the elements of structure we've been talking about)
Re-envisioning your writing's audience (he pairs this one with another element I've separated out below)
Re-envisioning your writing's purpose


Since you are going to be doing a lot of re-envisioning at the end of this week, make sure to utilize this breakdown as you think about ways that you can re-envision your writing to more effectively do what you're hoping it will do!
TASK
READ



Writing Power: Revision as Re-envisioning
Example of Re-Mix Essay: Simon's Re-Mix

Example of Re-Mix Essay: Aaron M. Wilder, ""The Year""


WRITE



First, read these pieces through all the way, just taking them in. What do they do for you?
Then, read through them again with an eye specifically on that structure. What do you notice about that structure? How does the structure itself help to accomplish what the writing accomplishes?
Take a look at a very specific portion of these writings, and describe what structural features you recognize, and how they support the purpose of the writing.
Finally, think about what lessons you can bring from these pieces into your own writing.



OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Respond critically to readings and writers


"
Tanisha Neely,Annotated Bibliography of Readings (MLA Style),5.0,0.006157635467980296,0.0,2022-02-23 01:01:01.000001,"PURPOSE
Annotated Bibliographies can serve many purposes. They can be a guide for ongoing research. They can be a roadmap, acting as something of a journal of readings and your understandings of them and how they fit into a larger discussion that you can look back on as you move through a learning/writing process. They can serve as an indicator to your instructor as to where your thoughts are on a subject. They can even be a took for you to see what perspectives you have or have not included in your writing. And, as they are often used in college courses, they can serve to provide an indication as to your understanding of materials/formatting styles. 
However, in this course it will be doing something else beyond that. Our annotated bibliography will actually be an integral part of your reader experience, taking them on a hypertextual journey from one space to another, utilizing a form of writing technology to show your reader information they could not encounter with just orthography and then augmenting that with a paragraph briefly summarizing that resource, and then about the ways this experience relates to the ways you might utilize it in writing. In this annotated bibliography, your reader may find themselves moving from your favorite park in your home town to a scholarly reading on the power of language to create in-groups to an infographic about demographics in your home town to a meme about language use in your community- all of which will help to build a fuller understanding of the reality you'd like to construct for your audience and the stories you'd like to tell them.
Our annotated bibliography will follow us through this course from this point on, so make sure you save a copy to turn in here, as well as a copy to continue adding onto. I want you to think about the ways that these various sources can develop your stories and demonstrate that, rather than thinking of this as a single assignment.
I highly encourage the use of mla.org's style guide for this assignment, as well as software designed to assist in these types of projects such as Mendeley or Endnote. Do not use easybib or another online citation generator. There are levels to these types of programs- their algorithms can be more or less accurate, and most of the common ones are quite literally wrong more than they're right.
TASK
Your annotated bib should:



Contain at least three google earth citations for locations you have referenced in your writing
Contain citations for each of your photos shared in your Visual Identity Project
Contain at least three references in MLA format to scholarly works we have discussed in class
Contain a 1-2 paragraph annotation immediately following each citation that

Summarizes the primary information contained in the source
Evaluates the relevancy and features of the source to our work in this course
Provides a brief interpretation of how you will incorporate the information within your work



OBJECTIVES



Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes


"
Tanisha Neely,Weekly Preflection 7,5.0,0.006157635467980296,0.0,2022-02-21 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
Tanisha Neely,Weekly Reflection 7,5.0,0.006157635467980296,0.0,2022-02-26 01:01:01.000001,"PURPOSE
As a reminder, we are using a learning model in this course that asks that you ""Preflect, Attend, Reflect. This, now, is the time where you reflect. This requires that you spend a moment looking back at your work for the week. Find a quiet place where you can easily think. Take a few deep breaths, and try to place yourself back into the shoes of your former self, and start from the beginning, at your Preflection, and work through the readings, class discussions/exercises, and writing that you've done this week. Does anything stand out to you now that didn't in the moment? Are you making any connections that you didn't at the start of the week? What do you think was the ""big idea"" of the week now that it's in the rearview mirror?
Reflection, and especially quiet, contemplative, reflective writing, can be a powerful tool both for learning and any kind of self-exploration and growth if you give yourself a moment for it- and in this class, we will be practicing this skill and harnessing its benefits to help you develop your identity as writers. 
TASK
READ



University of Waterloo, Critical Reflection (Links to an external site.)

Your Weekly Preview (from Monday of this week)



WRITE
Your writing should follow the ""What/So What/What Now"" model seen in the reading above. In your reflection, you may answer questions such as:



What were your expectations for the week that you expressed in your Preflection (write them down, don't assume I'll just go back and read them)? How were your expectations upheld? Undermined? What did you learn that you expected/defied your expectations? Why are these things important to the growth of your identity as a writer, do you think? These are examples of what/so what questions. Feel free to formulate your own.


Question you MUST answer:



What is a situation in my ongoing education I can imagine in the future where this new knowledge/way of knowing could be useful to me?

What is a situation outside of my formal education where this new knowledge/way of knowing could be useful to me? 



Your reflection must:



Look back at and make references to class readings, class discussion, or writing you've done to support what you say.
Keep your reflection 100 - 250 words



OBJECTIVES



Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes


"
Tanisha Neely,Weekly Preflection 8,5.0,0.006157635467980296,0.0,2022-02-28 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this unit and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
Tanisha Neely,Weekly Reflection 8,,0,0,,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this unit and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
Tanisha Neely,Practice Draft: Re-Mix Essay,5.0,0.006157635467980296,0.0,2022-02-25 01:01:01.000001,"PURPOSE
As we have been discussing structure the last couple of weeks, we've talked about physical structure of the world and how it can be ""mapped"" by different rhetorical choices. We've talked about the ways that structure can communicate meaning within our writing, and different manners of using structure to develop our writing. Now, we're going to take the next step, and create a structure of writing you've probably never used before, and we're going to focus not just partly, but ENTIRELY on structure to do it.
A Braided Essay is often a term used to describe the type of essay that we're going to be writing. It is a type of writing that takes at least three different narratives, often told in different genres, and weaves them together- alternately telling one, then the other, then the other. And when these narratives are told together, they make up a brand new narrative. Some of my favorite writing that I've done in the past is similar to the braided essay (though I have often kept it to weaving two stories narratives together rather than three), and some favorite cinematic fiction takes on this form, such as Love Actually or even Avengers use braided or parallel narratives. In fact, the entire MCU could be seen as one big braided essay, weaving together multiple stories to build a larger narrative arc. One of the most important factors- if not the most important factor- in these essays is how they are structured and not how each of these narratives are told, but when and in which chunks and ordering.
TASK
You are going to compose a ""Re-Mix"" of your work this semester so far, meaning you're going to take the work that you've already done, chop it up and put it back together again to form something new like a DJ sampling beats and hooks to create an entirely new song. 
You won't be doing any new writing for this piece. You may revise, if you would like. But you are not going to be doing any new drafting whatsoever. The entire focus of this project is on structure and how it can be used to create and recreate meaning.
The Re-Mix Essay must:



Be composed of short (1-2 paragraphs max) UNALTERED sections of previously-written texts rearranged to form a new piece
Be a minimum of three pages
Include a minimum of one piece of line poetry

Include a minimum of one piece of prose

Include a minimum of three total pieces

Include at least two citations included in previous works



OBJECTIVES



Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Uses appropriate Englishes for rhetorical purposes


"
Tanisha Neely,CLASS READING 3/14,1.0,0.0012315270935960591,0.0,2022-03-14 01:01:01.000001,"PURPOSE
As we begin to think about this idea of ""research,"" it is a good idea for us to first locate ourselves within the idea. As you have read in the overview for Unit 3, scholarly research can take on a much, much broader arena than you may have previously thought. You don't have to be a Stuffy Academic TM in a White Lab Coat TM to do research- research can help you in whatever field that you choose to go into, and can even help you in non-professional settings. 
Let's take a quick look at a couple ways of looking at research that could be useful to you if you're going into fields where you won't be that Stuffy Academic TM. Particularly, we're going to look at one video that gives an overview of Narrative Inquiry, and another one that looks at  Action Research. Both of these research stances could be useful to you in this unit, so make sure to pay attention!
TASK
WATCH



Research Strategies: Narrative Inquiry
What Is Action Research?



WRITE



A 100-word reflection on these two videos that answers the following questions

How does what I watched relate to things I've seen in the past or not?
How were my understandings of research challenged or upheld in these videos?
How might these ideas of research be useful to me in college, or after I leave college?
What types of research might I do in my eventual career, or my personal life, given my new understanding of it?
Who benefits from an understanding of research as inaccessible and exclusive?



OBJECTIVES



Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers


"
Tanisha Neely,Unit 3 Preflection,10.0,0.012315270935960592,0.0,2022-03-14 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this unit and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
Tanisha Neely,CLASS VIEWING: THE ADVOCATE,5.0,0.006157635467980296,0.0,2022-03-19 01:01:01.000001,"PURPOSE
We've been talking about research in class, but for you to really understand the ways that research can impact daily life, we need to see it. The Advocate, on its face, is a story about a man who gave up a life in academia to take up a life of action- of putting his lack of money where his mouth was and following a calling to do more. However, I would argue that Maurice Young actually never gave up academia. He just took it to its true potential. He never gave up research, he just brought it Home.
As we are rethinking research, I want you to do two things: First, I want you to think about what Maurice is doing and how research is an element of his work. What aspects of his advocacy (the action phas) would be impossible without first digging in, finding out, and learning? What parts of this movie (the reporting phase) would be impossible without that? Why did he choose this particular type of learning rather than another type? Second, I want you to think about yourself in relationship to Maurice's work. How does this relate to where you see yourself and the problems that you see yourself solving for your own Home?
TASK
WATCH



The Advocate



WRITE



Take notes on The Advocate

How does this piece relate to things you've seen in the past, or not?
How does this piece make you feel?
Where do you see elements of research at play? Who is researching, and for what purposes? 
How do you see research and action interrelating in this piece? Are the lines between them clear, or blurry?
How do you see yourself in this piece, and what do you believe the purpose of the piece is? How does research contribute to the work being able to achieve that purpose?



OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Respond critically to readings and writers


"
Tanisha Neely,Weekly Preflection 10,5.0,0.006157635467980296,0.0,2022-03-21 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this unit and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
Tanisha Neely,CLASS READING 3/21,5.0,0.006157635467980296,0.0,2022-03-21 01:01:01.000001,"PURPOSE
As you've now learned through the Action Research viewing, in a research process there is ""reflection,"" then ""learning,"" then ""planning,"" then ""action"" and finally ""reflection"" again. These stages don't have to happen exactly in order, and undergo what's called a recursive or continually overlapping back over each other process... just like all writing processes!
One thing that often gets lost in several of the steps, however, is one of the most crucial aspects of doing effective research that can make a difference. Often, when researching, we become obsessed with a problem. That is, after all, what we're trying to solve. Why wouldn't we focus on that? However, one of the most important steps to solving a problem is identifying what you can do to solve it. And you can't solve a problem without certain tools, resources, people, institutions, etc. How would you solve homelessness without homes? Hunger without food? 
So for this reading, we're going to focus not on our problems, but on assets. There will be a video on something called asset mapping that will give you some perspective on what types of assets you should think of and if you take Action Research out into the world with you (which I encourage you to do, as it is a powerful problem-solving tool) ways to uncover those assets that might otherwise be invisible from your perspective but obvious from others' perspective. You'll then see an example of an asset-based organization doing great work in Indianapolis, the Kheprw Institute. Identify ways that they are identifying and utilizing assets to solve problems in Indianapolis. How can you use what they do as a model for solving the problems you want to solve in your own community?
Don't forget to think about assets as much as, if not more than, your problem when you are in your learning phase of research, and identify those assets in your writing to demonstrate to your reader that your solution is realistic!
TASK
WATCH



The Kheprw Story
Asset Mapping: What Is It?



WRITE



A 100-word reflection that answers the following: 

Are the things you're learning similar to anything that you've seen before? how, or why not?
What community do you identify as ""home"" and what assets are present there? List them out.
Apply our critical questions- who benefits from the assets that you have listed? Who loses out? What patterns of thought are present in this asset base within your community? Which are ignored? 
How can these assets be leveraged in any solutions you might propose? 



OBJECTIVES



Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers


"
Tanisha Neely,Revision/Vision Plan for Research Assignment,,0,0,,"PURPOSE
As you've now learned through the Action Research viewing, in a research process there is ""reflection,"" then ""learning,"" then ""planning,"" then ""action"" and finally ""reflection"" again. These stages don't have to happen exactly in order, and undergo what's called a recursive or continually overlapping back over each other process... just like all writing processes!
One thing that often gets lost in several of the steps, however, is one of the most crucial aspects of doing effective research that can make a difference. Often, when researching, we become obsessed with a problem. That is, after all, what we're trying to solve. Why wouldn't we focus on that? However, one of the most important steps to solving a problem is identifying what you can do to solve it. And you can't solve a problem without certain tools, resources, people, institutions, etc. How would you solve homelessness without homes? Hunger without food? 
So for this reading, we're going to focus not on our problems, but on assets. There will be a video on something called asset mapping that will give you some perspective on what types of assets you should think of and if you take Action Research out into the world with you (which I encourage you to do, as it is a powerful problem-solving tool) ways to uncover those assets that might otherwise be invisible from your perspective but obvious from others' perspective. You'll then see an example of an asset-based organization doing great work in Indianapolis, the Kheprw Institute. Identify ways that they are identifying and utilizing assets to solve problems in Indianapolis. How can you use what they do as a model for solving the problems you want to solve in your own community?
Don't forget to think about assets as much as, if not more than, your problem when you are in your learning phase of research, and identify those assets in your writing to demonstrate to your reader that your solution is realistic!
TASK
WATCH



The Kheprw Story
Asset Mapping: What Is It?



WRITE



A 100-word reflection that answers the following: 

Are the things you're learning similar to anything that you've seen before? how, or why not?
What community do you identify as ""home"" and what assets are present there? List them out.
Apply our critical questions- who benefits from the assets that you have listed? Who loses out? What patterns of thought are present in this asset base within your community? Which are ignored? 
How can these assets be leveraged in any solutions you might propose? 



OBJECTIVES



Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers


"
